x,y,z,dt
2.346,-0.248,-9.002,10
2.355,-0.277,-8.944,10
2.279,-0.191,-8.916,9
2.327,-0.105,-8.82,10
2.308,-0.114,-8.695,10
2.288,-0.095,-8.676,10
2.327,-0.067,-8.705,9
2.308,-0.076,-8.686,10
2.327,-0.095,-8.638,10
2.384,-0.047,-8.619,10
2.422,-0.057,-8.628,9
2.346,0.019,-8.743,10
2.346,0.086,-8.887,10
2.317,0.114,-8.848,10
2.25,0.124,-8.82,10
2.24,0.057,-8.81,9
2.183,0.019,-8.82,10
2.078,0.009,-8.743,10
1.675,0.057,-8.609,10
1.896,0.009,-8.686,9
1.982,0.028,-8.695,10
2.039,0.22,-8.695,10
2.02,0.22,-8.686,10
2.059,0.124,-8.714,9
2.039,-0.009,-8.734,10
1.982,-0.067,-8.734,10
1.905,-0.057,-8.714,10
2.03,0.086,-8.705,10
2.116,0.21,-8.695,9
2.183,-0.009,-8.801,10
2.145,-0.114,-8.906,10
2.03,0.047,-8.877,10
1.886,-0.067,-8.753,9
1.972,0.105,-8.925,10
1.944,-0.162,-8.906,10
2.039,-0.344,-8.906,10
2.039,-0.344,-8.992,9
2.135,-0.43,-8.992,10
2.24,-0.421,-9.011,10
2.26,-0.402,-8.954,10
2.269,-0.383,-8.868,9
2.221,-0.335,-8.82,10
2.164,-0.325,-8.781,10
2.221,-0.296,-8.676,10
2.346,-0.316,-8.647,10
2.317,-0.354,-8.552,9
2.269,-0.45,-8.532,10
2.24,-0.478,-8.734,10
2.308,-0.459,-8.906,10
2.403,-0.44,-9.011,9
2.442,-0.411,-8.944,10
2.375,-0.277,-8.916,10
2.288,-0.201,-8.791,10
2.193,-0.114,-8.753,9
2.106,-0.114,-8.848,10
2.039,-0.143,-8.935,10
1.953,-0.114,-8.877,10
1.915,-0.134,-8.916,9
2.097,-0.124,-8.868,10
1.877,-0.325,-8.829,10
1.771,-0.344,-8.772,10
1.57,-0.095,-8.619,10
2.116,-0.21,-8.906,9
1.915,-0.134,-8.59,10
1.8,0.114,-8.542,10
1.561,0.105,-8.571,10
2.011,0.344,-8.619,9
1.857,0.057,-8.532,10
1.944,-0.095,-8.542,10
2.173,-0.268,-8.82,10
2.202,-0.584,-9.107,9
2.221,-0.737,-9.155,10
2.164,-0.296,-8.935,10
2.001,-0.191,-8.743,10
1.81,-0.086,-8.542,9
2.059,-0.325,-8.724,10
2.03,-0.584,-8.714,10
2.039,-0.526,-8.81,10
1.972,-0.411,-8.916,10
1.934,-0.277,-8.858,9
1.982,-0.258,-8.848,10
1.982,-0.354,-8.916,10
1.963,-0.402,-8.954,10
1.963,-0.354,-8.944,9
1.924,-0.229,-8.868,10
1.924,-0.114,-8.829,10
1.924,-0.114,-8.839,10
1.963,-0.191,-8.839,9
1.963,-0.201,-8.81,10
2.078,-0.181,-8.82,10
2.154,-0.143,-8.762,10
2.164,-0.181,-8.734,10
2.154,-0.191,-8.791,9
2.135,-0.21,-8.791,10
2.126,-0.344,-8.753,10
2.221,-0.095,-8.714,10
2.298,-0.287,-8.81,9
2.212,-0.22,-8.714,10
2.154,-0.22,-8.772,10
2.154,-0.239,-8.772,10
2.154,-0.268,-8.791,9
2.173,-0.306,-8.801,10
2.173,-0.268,-8.82,10
2.164,-0.277,-8.801,10
2.193,-0.248,-8.82,9
2.183,-0.277,-8.801,10
2.154,-0.277,-8.781,10
2.059,-0.306,-8.801,10
2.097,-0.105,-8.82,10
2.068,-0.162,-8.839,9
1.982,-0.22,-8.791,10
1.963,-0.172,-8.829,10
2.011,-0.162,-8.839,10
2.087,-0.229,-8.781,9
2.097,-0.239,-8.753,10
2.126,-0.22,-8.781,10
2.126,-0.153,-8.81,10
2.078,-0.134,-8.877,9
2.087,-0.172,-8.839,10
2.049,-0.229,-8.791,10
2.03,-0.191,-8.762,10
2.049,-0.095,-8.753,9
2.059,-0.067,-8.714,10
2.126,-0.047,-8.743,10
2.087,-0.095,-8.801,10
2.039,-0.105,-8.868,10
2.068,-0.047,-8.887,9
2.145,-0.009,-8.829,10
2.231,-0.057,-8.762,10
2.26,-0.124,-8.714,10
2.193,-0.201,-8.714,9
2.106,-0.287,-8.772,10
2.087,-0.316,-8.829,10
2.106,-0.277,-8.82,10
2.126,-0.316,-8.791,9
2.126,-0.354,-8.772,10
2.059,-0.383,-8.781,10
1.982,-0.335,-8.829,10
1.924,-0.402,-8.791,9
1.838,-0.392,-8.82,10
1.963,-0.22,-8.762,10
2.001,-0.248,-8.724,10
1.953,-0.248,-8.695,10
1.972,-0.258,-8.647,9
2.097,-0.268,-8.638,10
2.212,-0.134,-8.628,10
2.317,-0.095,-8.628,10
2.355,-0.114,-8.647,9
2.308,-0.172,-8.714,10
2.24,-0.248,-8.762,10
2.183,-0.268,-8.791,10
2.164,-0.325,-8.829,9
2.145,-0.354,-8.877,10
2.106,-0.325,-8.925,10
2.116,-0.325,-8.858,10
2.221,-0.296,-8.791,10
2.317,-0.248,-8.724,9
2.384,-0.277,-8.714,10
2.413,-0.248,-8.801,10
2.384,-0.258,-8.868,10
2.375,-0.258,-8.829,9
2.375,-0.316,-8.829,10
2.403,-0.306,-8.724,10
2.432,-0.229,-8.714,10
2.432,-0.201,-8.714,9
2.365,-0.191,-8.743,10
2.24,-0.191,-8.781,10
2.154,-0.201,-8.81,10
2.116,-0.172,-8.791,9
2.126,-0.124,-8.791,10
2.116,-0.095,-8.81,10
2.02,-0.105,-8.848,10
1.924,-0.143,-8.887,10
1.857,-0.191,-8.877,9
1.867,-0.229,-8.848,10
1.924,-0.22,-8.801,10
1.934,-0.191,-8.743,10
1.982,-0.153,-8.714,9
2.011,-0.172,-8.714,10
2.068,-0.201,-8.791,10
2.059,-0.248,-8.839,10
2.001,-0.296,-8.82,9
1.982,-0.287,-8.772,10
1.963,-0.258,-8.791,10
1.991,-0.248,-8.791,10
2.011,-0.268,-8.762,9
2.059,-0.277,-8.743,10
2.126,-0.287,-8.762,10
2.164,-0.325,-8.762,10
2.269,-0.344,-8.753,10
2.308,-0.277,-8.762,9
2.317,-0.325,-8.781,10
2.346,-0.306,-8.743,10
2.403,-0.172,-8.743,10
2.413,-0.162,-8.772,9
2.355,-0.277,-8.753,10
2.202,-0.354,-8.772,10
2.087,-0.325,-8.82,10
2.059,-0.335,-8.868,9
2.039,-0.335,-8.906,10
2.049,-0.296,-8.916,10
2.059,-0.248,-8.829,10
2.097,-0.201,-8.762,9
2.145,-0.162,-8.724,10
2.221,-0.124,-8.734,10
2.25,-0.114,-8.686,10
2.269,-0.095,-8.714,10
2.25,-0.114,-8.705,9
2.212,-0.153,-8.657,10
2.183,-0.201,-8.676,10
2.193,-0.21,-8.714,10
2.173,-0.21,-8.714,9
2.193,-0.21,-8.695,10
2.193,-0.22,-8.695,10
2.173,-0.21,-8.734,10
2.154,-0.201,-8.753,9
2.173,-0.239,-8.762,10
2.164,-0.277,-8.781,10
2.164,-0.287,-8.772,10
2.145,-0.268,-8.781,9
2.173,-0.258,-8.81,10
2.193,-0.277,-8.801,10
2.193,-0.277,-8.82,10
2.212,-0.287,-8.82,10
2.221,-0.296,-8.858,9
2.221,-0.277,-8.82,10
2.231,-0.22,-8.753,10
2.212,-0.162,-8.743,10
2.231,-0.191,-8.743,9
2.24,-0.201,-8.762,10
2.221,-0.229,-8.81,10
2.24,-0.22,-8.829,10
2.154,-0.201,-8.829,9
2.116,-0.21,-8.781,10
2.106,-0.268,-8.743,10
2.116,-0.229,-8.762,10
2.106,-0.21,-8.772,10
2.116,-0.229,-8.762,9
2.135,-0.21,-8.762,10
2.154,-0.248,-8.81,10
2.183,-0.21,-8.81,10
2.183,-0.201,-8.753,9
2.164,-0.181,-8.714,10
2.164,-0.229,-8.753,10
2.154,-0.268,-8.781,10
2.145,-0.239,-8.762,9
2.202,-0.258,-8.781,10
2.212,-0.239,-8.81,10
2.173,-0.22,-8.781,10
2.193,-0.22,-8.743,9
2.221,-0.22,-8.772,10
2.25,-0.191,-8.753,10
2.327,-0.134,-8.686,10
2.336,-0.105,-8.686,10
2.355,-0.086,-8.676,9
2.365,-0.105,-8.714,10
2.422,-0.134,-8.714,10
2.355,-0.22,-8.753,10
2.202,-0.344,-8.801,9
2.02,-0.44,-8.896,10
1.848,-0.469,-9.03,10
1.771,-0.478,-8.963,10
1.752,-0.363,-8.944,10
1.781,-0.306,-8.858,9
1.934,-0.296,-8.734,10
2.03,-0.239,-8.686,10
2.116,-0.201,-8.686,10
2.116,-0.172,-8.734,9
2.106,-0.239,-8.772,10
2.059,-0.277,-8.81,10
2.049,-0.258,-8.829,10
2.011,-0.287,-8.81,9
1.972,-0.306,-8.81,10
1.867,-0.306,-8.714,10
2.049,-0.287,-8.868,10
2.145,-0.162,-8.705,9
2.308,-0.172,-8.657,10
2.298,-0.201,-8.657,10
2.355,-0.153,-8.676,10
2.394,-0.229,-8.695,10
2.394,-0.258,-8.734,9
2.336,-0.325,-8.762,10
2.308,-0.335,-8.772,10
2.269,-0.316,-8.791,9
2.269,-0.316,-8.801,10
2.26,-0.316,-8.801,10
2.279,-0.296,-8.743,10
2.279,-0.258,-8.753,10
2.308,-0.191,-8.781,9
2.317,-0.201,-8.81,10
2.308,-0.239,-8.839,10
2.269,-0.248,-8.848,10
2.25,-0.248,-8.82,9
2.212,-0.21,-8.791,10
2.202,-0.181,-8.801,10
2.183,-0.239,-8.753,10
2.202,-0.229,-8.724,9
2.231,-0.191,-8.714,10
2.231,-0.181,-8.734,10
2.24,-0.21,-8.705,10
2.231,-0.229,-8.743,10
2.202,-0.21,-8.743,9
2.212,-0.201,-8.781,10
2.193,-0.239,-8.772,10
2.183,-0.201,-8.743,10
2.173,-0.201,-8.705,9
2.173,-0.172,-8.705,10
2.202,-0.124,-8.714,10
2.231,-0.143,-8.781,10
2.193,-0.153,-8.801,9
2.212,-0.172,-8.82,10
2.183,-0.201,-8.781,10
2.164,-0.201,-8.734,10
2.126,-0.162,-8.734,9
2.106,-0.201,-8.801,10
2.126,-0.21,-8.791,10
2.126,-0.239,-8.791,10
2.154,-0.258,-8.781,10
2.126,-0.248,-8.753,9
2.126,-0.248,-8.743,10
2.097,-0.277,-8.772,10
2.126,-0.277,-8.801,10
2.154,-0.258,-8.82,9
2.164,-0.229,-8.801,10
2.173,-0.229,-8.762,10
2.049,-0.316,-8.762,10
2.317,-0.22,-8.801,9
2.154,-0.325,-8.791,10
2.173,-0.277,-8.734,10
2.183,-0.248,-8.772,10
2.212,-0.239,-8.791,9
2.212,-0.22,-8.762,10
2.221,-0.181,-8.762,10
2.212,-0.201,-8.753,10
2.193,-0.181,-8.762,10
2.193,-0.172,-8.762,9
2.212,-0.153,-8.724,10
2.221,-0.172,-8.734,10
2.221,-0.162,-8.734,10
2.202,-0.153,-8.724,9
2.193,-0.153,-8.762,10
2.183,-0.181,-8.762,10
2.212,-0.229,-8.762,10
2.202,-0.22,-8.762,9
2.24,-0.201,-8.753,10
2.24,-0.21,-8.772,10
2.212,-0.239,-8.81,10
2.231,-0.239,-8.791,9
2.231,-0.229,-8.791,10
2.231,-0.229,-8.781,10
2.231,-0.201,-8.743,10
2.193,-0.239,-8.753,10
2.193,-0.258,-8.743,9
2.183,-0.191,-8.762,10
2.193,-0.191,-8.791,10
2.193,-0.201,-8.791,10
2.164,-0.229,-8.791,9
