x,y,z,dt
0.593,-0.565,0.603,9
0.593,-0.986,0.603,10
0.22,-0.948,0.239,10
-0.814,-1.024,0.287,10
-2.24,-1.063,0.775,10
-3.15,-0.746,1.388,9
-3.371,-0.679,1.896,10
-3.342,-1.168,2.308,10
-2.585,-2.059,2.394,10
-1.79,-3.993,1.158,9
-0.814,-7.077,-1.321,10
0.469,-11.75,-4.951,10
3.236,-19.431,-7.125,10
5.755,12.852,-6.081,9
8.149,5.774,-3.706,10
9.452,2.595,-0.555,10
9.078,2.595,-3.438,10
17.841,4.338,-8.159,9
20.216,16.673,-9.691,10
13.484,-20.302,-8.283,10
6.876,19.814,-5.918,10
2.643,18.54,-5.583,9
2.604,17.314,-7.182,10
4.568,17.899,-7.393,10
5.238,19.929,-7.69,10
4.874,-18.32,-6.675,10
5.861,-14.92,-4.606,9
6.866,-11.712,-2.288,10
6.924,-9.49,-0.861,10
6.311,-8.245,-0.775,10
5.43,-6.751,-0.124,9
4.979,-5.573,0.814,10
3.562,-4.587,2.068,10
2.26,-3.562,3.313,10
1.886,-2.825,3.897,9
0.948,-1.991,4.108,10
0.172,-1.053,4.778,10
-0.411,0.363,5.257,10
-0.689,2.547,6.062,10
-0.967,4.932,6.406,9
-1.369,6.11,5.353,10
-2.039,6.78,3.869,10
-2.873,7.431,3.6,10
-3.38,5.832,6.004,9
-2.059,3.696,8.532,10
-0.22,1.474,8.714,10
0.833,-1.024,6.818,10
1.312,-2.643,4.74,9
0.9,-3.524,3.16,10
-0.354,-4.022,2.442,10
-1.532,-3.801,1.886,10
-2.509,-3.15,0.833,10
-4.108,-4.481,-0.497,9
-5.343,-6.205,-4.098,10
-8.149,-12.373,17.142,10
-9.911,-18.09,12.354,9
-7.134,-18.282,-12.957,10
-0.708,-15.753,5.813,10
5.142,-16.577,-19.527,10
8.121,20.264,19.211,10
7.268,16.826,14.154,9
5.525,19.316,8.408,10
4.185,-19.546,2.269,10
3.169,-17.506,-3.888,10
2.059,-18.435,-2.528,9
0.9,-20.111,3.734,10
-0.335,20.408,6.301,10
-1.733,20.494,5.688,10
-1.733,20.494,5.688,10
-3.122,20.005,4.137,9
-5.736,18.646,2.116,10
-9.615,16.692,-0.057,10
-13.235,16.405,-3.275,9
-14.69,18.09,-4.367,10
-13.982,-20.293,-3.303,10
-10.783,-16.855,-3.323,10
-7.881,-15.409,-2.93,10
-4.28,-14.671,-3.687,9
-1.235,-13.56,-4.52,10
1.522,-12.047,-3.773,10
3.227,-10.467,-3.284,10
3.505,-8.638,-4.165,9
2.853,-6.713,-4.922,10
1.522,-5.43,-4.874,10
0.134,-4.395,-4.309,10
-0.9,-3.303,-3.792,9
-1.177,-2.221,-3.026,10
-2.355,-1.8,-2.422,10
-3.332,-1.829,-1.685,10
-3.84,-1.628,-1.168,10
-3.734,-0.794,-1.503,9
-3.524,-0.335,-2.528,10
-3.476,-0.526,-2.566,10
-2.94,-1.053,-2.02,10
-2.269,-1.187,-1.465,9
-1.493,-0.823,-1.091,10
-0.861,-0.114,-0.708,10
-0.43,0.459,-0.335,10
-0.593,0.536,0.047,9
-1.379,-0.038,0.488,10
-2.499,-1.819,0.995,10
-2.001,-5.564,1.321,10
-0.363,-9.538,1.982,10
2.911,-12.631,2.7,9
7.546,-16.29,2.652,10
11.291,-20.101,0.22,10
11.578,16.433,-5.085,10
12.133,10.189,-10.17,9
13.206,7.699,-8.772,10
14.441,10.917,-6.062,10
9.777,13.79,-5.324,10
1.292,13.417,-4.893,9
-5.228,11.224,-7.374,10
-8.408,7.958,-3.342,10
-9.442,11.032,-0.593,10
-7.613,18.023,1.063,10
-4.501,-17.353,0.038,9
-1.685,-13.991,-3.524,10
1.091,-11.176,-8.111,10
2.853,-8.772,-14.202,9
2.643,-7.067,-15.303,10
1.005,-6.665,-9.366,10
0.105,-6.186,-5.114,10
-0.919,-4.96,-1.513,10
-1.379,-3.38,1.35,9
-0.871,-1.771,2.011,10
-0.229,-0.651,1.398,10
0.191,-0.057,1.302,10
0.833,0.105,1.896,9
1.493,0.153,2.777,10
2.078,0.363,3.083,10
2.518,0.737,3.112,10
2.604,1.685,3.39,9
2.193,3.141,3.409,10
1.312,4.319,3.026,10
0.737,4.319,2.825,10
0.737,3.936,2.825,9
0.114,1.857,3.303,10
-0.086,0.995,3.658,10
-0.287,0.086,3.227,10
-0.909,-1.244,1.608,10
-1.417,-2.978,-1.101,9
-1.647,-5.008,-3.667,10
-1.991,-7.556,-5.228,10
-3.265,-9.854,-5.056,10
-5.544,-10.563,-4.242,10
-6.799,-9.739,-4.548,9
-4.999,-7.249,-4.29,10
0.497,-3.744,2.384,10
4.003,-0.957,6.416,9
7.718,-2.585,6.186,10
15.303,-7.642,-1.053,10
18.444,-12.746,-1.35,10
12.21,-19.814,2.92,10
8.408,18.31,8.609,9
7.345,-17.362,9.002,10
2.547,-18.511,-0.181,10
-3.61,20.063,-3.734,10
-4.29,-19.278,-0.67,10
-3.562,-16.251,2.671,9
-4.96,-17.592,4.836,10
-9.346,15.466,6.473,10
-13.733,8.781,4.702,10
-16.883,7.766,-1.292,9
-16.826,7.92,-7.948,10
-10.065,12.354,-11.798,10
-5.171,19.316,-7.536,9
-2.154,-18.081,-4.309,10
0.287,-14.901,-4.242,10
1.599,-13.627,-3.61,10
2.509,-12.698,-4.06,10
2.892,-12.545,-6.349,9
0.746,-12.181,-6.809,10
-0.143,-9.299,-5.037,10
-1.034,-6.1,-3.983,10
-2.001,-3.514,-3.227,9
-2.92,-1.675,-1.675,10
-3.227,-0.775,-0.565,10
-3.926,-0.114,-0.852,10
-4.424,0.411,-1.829,10
-4.654,0.459,-2.997,9
-4.434,-0.019,-3.303,10
-3.983,-1.264,-2.011,10
-3.562,-2.47,-0.497,10
-2.442,-3.361,0.565,9
-1.379,-3.179,1.379,10
-0.689,-2.528,1.79,10
-0.373,-1.541,1.675,10
-0.143,-0.679,1.359,9
0.086,0.268,1.11,10
0.105,1.11,0.603,10
0.354,1.915,-0.632,10
1.101,1.388,-2.643,9
1.762,-2.26,-3.734,10
2.193,-5.707,-3.102,10
1.963,-9.385,-1.493,10
1.8,-14.259,0.756,10
2.671,-19.948,3.217,9
2.537,16.242,2.48,10
1.944,11.597,-3.246,10
4.625,5.554,-9.308,10
5.554,2.691,-8.35,9
4.52,4.635,-7.422,10
4.52,4.635,-7.422,10
0.919,7.527,-4.807,10
-1.532,7.287,-2.882,9
-3.112,9.998,-6.694,10
-3.907,15.686,-6.828,10
-4.06,-18.339,-3.936,10
-3.265,-13.819,-4.462,9
-2.624,-11.176,-5.535,10
-1.522,-9.088,-7.22,10
-0.957,-7.278,-7.661,10
-0.028,-5.746,-6.473,9
0.258,-4.702,-3.983,10
0.833,-4.003,-1.561,10
1.972,-2.719,-0.296,10
2.997,-1.177,0.871,9
3.84,0.153,1.675,10
3.792,0.679,1.905,10
3.236,0.775,2.748,10
3.409,1.503,4.079,10
4.683,2.844,4.501,9
5.248,3.916,4.424,10
5.315,4.999,4.118,10
4.434,6.09,4.462,10
2.375,5.209,4.922,10
1.321,2.7,6.742,9
1.532,1.292,8.571,10
1.158,-0.296,7.316,10
1.005,-1.58,4.692,9
0.861,-2.394,2.059,10
0.344,-3.294,0.44,10
0.45,-4.596,-1.331,10
0.153,-8.197,-3.677,10
-1.244,-13.943,-7.182,9
-4.165,-18.186,-16.117,10
-9.624,-18.339,10.477,10
-10.601,-11.607,-16.682,10
-3.351,-3.189,11.635,9
0.478,1.704,17.535,10
5.295,-1.8,-17.295,10
8.073,-13.579,17.362,10
9.768,15.792,12.057,9
10.802,14.528,5.2,10
9.174,19.431,-17.889,10
5.018,-17.697,18.291,10
1.857,-12.574,-3.514,10
-0.153,-10.352,-6.062,9
1.446,-11.942,-2.461,10
4.127,-17.41,3.265,10
5.679,19.077,6.244,10
3.677,13.302,8.714,9
-5.937,5.027,3.773,10
-18.023,2.748,-6.655,10
-18.942,7.967,-6.962,10
-18.885,15.571,-5.037,9
-14.642,-19.45,-7.077,10
-4.932,-14.116,-11.329,10
2.815,-10.266,-9.94,10
7.91,-10.084,-6.521,9
8.896,-9.844,-5.142,10
7.9,-6.416,-3.888,10
3.878,-4.07,-2.786,10
-2.116,-4.932,-1.953,10
-4.146,-3.725,-2.422,9
-4.194,-1.244,-3.16,10
-4.414,-0.478,-4.386,10
-4.702,-0.9,-4.884,10
-4.443,-1.848,-3.801,9
-4.443,-1.848,-1.513,10
-3.6,-2.93,-1.513,10
-2.901,-3.332,0.373,10
-2.346,-3.131,0.928,9
-2.02,-1.857,0.967,10
-1.656,-0.229,0.756,10
-1.254,1.321,0.373,10
-0.565,2.221,0.191,9
0.134,2.509,-0.325,10
1.187,1.608,-1.13,10
2.049,-0.497,-1.513,10
1.944,-3.869,-0.785,10
1.216,-7.201,1.359,9
1.187,-11.252,3.572,10
3.61,-17.324,4.548,10
6.387,17.621,2.825,10
3.907,13.196,-4.501,9
5.755,4.098,-12.928,10
6.033,2.595,-13.656,10
4.979,2.604,-8.676,10
2.71,3.955,-4.845,9
-0.354,5.248,-5.813,10
-4.472,8.283,-8.839,10
-6.799,16.031,-6.263,10
-6.33,-16.998,-1.139,9
-4.424,-11.128,-0.028,10
-1.618,-8.705,-4.175,10
-0.497,-9.212,-6.866,10
-0.478,-8.59,-6.167,10
-0.881,-6.387,-2.662,9
-0.201,-3.208,0.766,10
1.656,-0.612,2.557,10
2.585,-0.019,4.367,10
2.145,-0.919,5.899,9
1.541,0.057,7.23,10
3.208,3.035,5.717,10
6.895,7.077,1.838,10
8.188,9.768,2.279,9
7.843,11.501,4.443,10
5.592,12.239,4.357,10
1.484,7.431,6.234,10
1.714,4.606,10.065,10
1.944,2.106,9.5,9
1.8,0.201,6.971,10
1.647,-0.852,4.797,10
1.551,-2.049,2.997,10
1.493,-3.983,2.202,9
1.149,-6.32,1.446,10
0.507,-11.999,-1.637,10
-1.561,15.6,-7.182,10
-5.382,11.348,18.77,9
-9.289,-19.852,12.085,10
-8.935,-9.289,19.086,10
-7.153,-1.79,17.793,10
0.287,5.142,-10.17,9
5.525,8.379,-15.514,10
11.003,6.387,13.139,10
13.139,-8.36,3.045,10
11.214,6.722,-14.403,10
11.501,3.859,1.8,9
4.204,7.431,-13.062,10
5.985,-18.042,1.312,10
1.12,-12.813,-2.949,10
-0.67,-13.321,-4.635,9
1.628,-16.395,-3.16,10
3.84,18.013,3.734,10
-1.685,7.297,2.643,10
-13.886,7.297,-3.275,9
-13.886,2.614,-3.275,10
20.35,2.652,-5.583,10
18.741,8.303,-6.062,10
-16.041,18.215,-9.576,10
-5.497,-15.571,-13.292,9
2.106,-11.674,-12.047,10
7.364,-11.559,-8.264,10
9.71,-9.5,-4.242,10
9.174,-5.295,-1.982,9
4.232,-3.658,-3.39,10
-1.139,-3.936,-3.361,10
-3.572,-2.336,-2.978,10
-3.974,-0.555,-3.801,9
-3.983,0.363,-5.65,10
-4.022,-0.191,-6.885,10
-4.022,-1.742,-5.439,10
-4.089,-3.61,-2.528,10
-3.983,-4.673,0.258,9
-3.371,-4.644,2.039,10
-2.279,-3.361,2.93,10
-1.561,-1.465,2.624,9
-1.407,0.239,1.886,10
-1.379,1.608,1.292,10
-1.35,2.489,0.928,10
-1.235,3.141,0.584,10
-0.785,3.227,0.344,9
0.067,1.675,-0.038,10
0.306,-1.647,0.086,10
-0.191,-4.97,1.436,10
-0.517,-8.935,2.719,9
1.187,-17.199,3.658,10
5.449,12.248,3.208,10
5.353,4.96,-4.299,10
6.397,2.595,-13.053,10
5.612,2.595,-14.528,9
7.182,2.595,-7.402,10
10.965,4.663,-1.139,10
11.338,8.37,-1.58,10
2.461,14.767,-7.048,9
-3.83,-19.393,-7.699,10
-4.855,-13.599,-7.105,10
-4.165,-8.954,-6.77,10
-5.209,-6.512,-4.884,9
-4.951,-7.259,-4.683,10
-3.035,-7.278,-4.817,10
-1.762,-6.493,-0.938,10
1.704,-4.223,2.537,9
4.97,-1.867,3.658,10
5.659,-0.746,5.267,10
4.711,-0.143,6.588,10
4.472,0.66,7.182,9
5.525,3.275,6.062,10
7.316,7.163,3.964,10
6.349,9.26,5.171,10
4.271,9.72,5.966,10
1.589,9.145,5.918,9
-1.426,4.376,5.439,10
-1.015,2.461,7.316,10
0.651,1.915,8.408,10
1.254,0.603,6.588,9
1.321,-0.191,4.405,10
1.561,-0.871,2.681,10
1.781,-1.695,2.059,10
2.145,-3.983,2.499,9
3.064,-7.536,2.652,10
2.834,-10.879,2.02,10
1.264,-10.879,-8.81,10
1.264,11.367,-8.81,9
-9.452,4.156,2.681,10
-14.489,16.74,8.781,10
-7.46,-9.03,13.733,10
-1.302,1.283,-8.877,10
3.074,5.497,-5.506,9
8.695,5.391,-15.265,10
9.816,-4.491,13.532,10
5.439,-16.711,5.305,10
4.606,17.085,2.173,9
5.516,16.261,-9.203,10
2.892,14.058,11.319,10
8.389,-20.159,-2.633,10
10.658,-18.234,2.384,9
8.408,-19.393,5.458,10
3.591,19.91,3.16,10
-1.848,13.541,-4.769,10
-4.443,7.259,-1.225,9
-10.419,4.941,2.011,10
-17.468,5.027,-0.344,10
-20.207,8.992,-4.855,10
-15.753,17.401,-8.81,10
-4.587,-16.27,-11.683,9
2.633,-11.156,-12.334,10
5.592,-9.806,-9.059,10
7.498,-8.101,-5.544,10
7.757,-3.945,-4.395,9
2.719,-2.432,-3.591,10
-2.652,-2.384,-3.572,10
-6.291,-1.647,-3.265,10
-8.35,-1.436,-3.533,10
-7.46,-0.526,-4.204,9
-5.631,-0.497,-4.663,10
-4.338,-1.877,-3.897,10
-3.696,-2.997,-1.714,9
-4.041,-4.319,0.373,10
-3.629,-4.06,1.589,10
-2.911,-2.308,2.442,10
-2.173,-0.363,2.231,10
-1.915,1.312,1.244,9
-1.513,2.336,0.651,10
-0.842,2.815,0.153,10
0.248,2.643,-0.411,10
1.695,0.881,-0.986,9
2.202,-1.8,-0.44,10
1.819,-5.171,1.637,10
1.991,-8.58,3.6,10
4.079,-13.283,3.993,9
7.575,19.967,0.919,10
7.211,13.627,-5.171,10
5.698,10.611,-10.486,10
6.177,7.01,-13.752,10
2.863,3.169,-11.683,9
-1.8,2.595,-2.987,10
-2.873,2.595,1.752,10
0.814,3.38,-1.331,10
0.689,11.176,-6.703,9
-2.317,19.785,-5.908,10
-4.683,-14.748,-5.267,10
-5.066,-10.793,-6.358,10
-4.558,-8.389,-7.584,9
-4.807,-7.536,-8.686,10
-4.606,-6.713,-5.908,10
-2.537,-4.903,-2.173,10
0.833,-3.284,1.149,9
3.562,-1.273,4.663,10
5.832,-1.273,6.339,10
5.832,-0.191,6.339,10
5.516,0.248,6.502,10
4.434,1.177,7.048,9
4.386,2.949,6.646,10
6.033,5.88,5.094,10
6.981,8.101,4.884,10
7.594,8.523,6.675,9
8.236,8.925,6.56,10
5.363,7.824,5.736,10
1.11,3.591,5.765,10
0.852,2.078,9.643,10
1.81,0.708,9.126,9
2.116,-0.746,6.1,10
2.451,-1.618,3.265,10
2.298,-2.422,1.8,9
1.848,-3.648,1.704,10
1.283,-5.487,2.413,10
0.89,-7.584,2.547,10
-2.078,19.086,-6.588,10
-7.546,11.166,15.792,9
-14.259,19.9,3.581,10
-11.741,-11.128,-6.196,10
-6.866,-0.526,19.124,10
-3.016,5.2,-16.816,9
5.679,2.346,-12.631,10
8.408,-12.382,19.23,10
6.358,11.08,11.875,10
4.912,7.718,2.901,9
