x,y,z,dt
-1.637,-3.581,0.162,10
-1.867,-2.882,-1.053,10
-1.273,-2.595,-1.656,10
-0.325,-2.509,-2.154,9
-0.268,-4.079,-1.685,10
0.287,-5.075,-2.355,10
0.287,-5.075,-2.403,10
0.574,-5.506,-2.403,10
-0.086,-5.707,-3.093,9
-0.861,-5.018,-3.715,10
-1.379,-4.395,-4.367,10
-1.771,-3.112,-5.573,9
-2.288,-2.566,-5.774,10
-2.643,-3.16,-4.692,10
-2.48,-2.987,-4.29,10
-1.934,-3.6,-5.114,10
-1.197,-3.936,-6.033,9
-0.363,-3.849,-7.134,10
-0.325,-3.524,-7.651,10
-0.248,-3.629,-7.287,10
-0.047,-3.83,-6.703,9
0.287,-4.012,-6.138,10
0.488,-3.916,-5.822,10
0.536,-3.706,-6.378,10
0.507,-3.61,-7.546,9
0.44,-3.648,-8.312,10
-0.517,-3.265,-8.973,10
-2.384,-4.625,-10.046,10
-4.874,-10.611,-12.698,9
-6.119,-12.861,-12.785,10
-6.033,-12.018,-14.106,10
-4.395,-14.336,-11.99,10
-0.335,-14.413,-10.371,10
0.248,-10.515,-6.387,9
-2.078,-6.598,-4.826,10
-1.905,-5.573,-6.042,10
-0.823,-6.885,-6.167,10
-1.302,-8.082,-5.535,10
-1.963,-9.548,-5.746,9
-1.877,-10.084,-6.004,10
-1.819,-9.481,-4.797,10
-2.164,-8.513,-3.639,9
-2.853,-7.785,-3.055,10
-3.007,-7.584,-2.873,10
-2.317,-8.034,-2.911,10
-1.331,-8.485,-2.873,10
-0.402,-8.58,-1.944,9
0.335,-9.002,-1.35,10
0.708,-9.749,-0.833,10
0.67,-10.658,-1.149,10
0.622,-11.051,-1.934,9
0.861,-10.228,-2.537,10
1.091,-8.887,-2.758,10
1.168,-7.728,-3.026,10
1.513,-6.847,-2.997,9
1.781,-6.014,-2.384,10
1.924,-5.736,-1.905,10
2.011,-5.966,-1.302,10
1.838,-6.598,-1.292,10
1.436,-7.422,-1.714,9
1.091,-8.044,-2.097,10
0.804,-8.542,-1.972,10
0.574,-8.916,-1.244,10
0.469,-9.26,-0.067,9
-0.028,-9.988,0.383,10
-0.718,-10.84,0.181,10
-1.254,-11.156,-0.536,10
-1.599,-10.706,-2.355,9
-1.656,-9.816,-2.863,10
-1.312,-9.011,-2.489,10
-1.11,-8.724,-1.905,10
-0.545,-8.829,-1.503,9
-0.545,-8.829,-0.871,10
0.277,-9.04,-0.871,10
0.804,-9.27,-0.383,10
1.35,-9.5,-0.354,9
1.561,-9.71,-0.076,10
1.379,-9.615,-0.057,10
1.005,-9.404,0.028,10
0.612,-9.26,0.191,10
0.201,-9.327,-0.076,9
-0.086,-9.538,-0.517,10
-0.248,-9.768,-0.727,10
-0.344,-9.921,-1.024,10
-0.478,-9.969,-1.264,9
-0.555,-9.931,-1.407,10
-0.44,-9.768,-1.359,10
-0.373,-9.595,-1.417,10
-0.258,-9.385,-1.312,9
-0.689,-9.289,-1.177,10
-1.331,-9.682,-0.746,10
-1.58,-10.515,-0.134,10
-0.766,-11.405,0.593,9
0.689,-12.574,1.244,11
1.618,-13.369,0.976,9
1.513,-13.924,0.708,10
0.679,-14.652,0.938,10
-0.45,-15.14,1.465,9
-1.924,-14.575,0.785,10
-3.169,-14.432,0.45,10
-3.993,-14.891,0.565,10
-4.319,-15.073,0.469,9
-3.773,-14.269,0.22,10
-2.671,-13.139,-0.076,10
-1.733,-12.785,-0.306,10
-1.34,-13.062,-0.555,9
-1.551,-13.34,-1.216,10
-1.953,-13.292,-2.001,10
-2.71,-13.148,-2.873,10
-2.892,-13.283,-3.629,10
-2.643,-13.656,-4.443,9
-1.944,-13.991,-5.094,10
-0.967,-14.164,-5.487,10
0.047,-14.058,-5.104,10
0.344,-13.895,-3.026,9
0.086,-13.666,-0.488,10
-0.804,-13.646,1.532,10
-2.681,-13.005,2.03,10
-4.596,-11.568,1.685,9
-5.41,-9.615,1.379,10
-5.19,-7.508,1.991,10
-4.663,-6.224,2.394,10
-3.993,-6.09,1.762,9
-2.7,-6.703,-0.124,10
-1.331,-8.14,-3.217,10
0.181,-9.088,-5.928,10
1.532,-8.887,-6.33,10
1.216,-8.37,-4.903,9
0.009,-7.536,-1.829,10
-1.12,-6.483,0.363,10
-1.695,-5.152,0.517,10
-1.628,-3.84,0.095,9
-1.13,-2.93,-0.66,10
-1.177,-2.566,-1.407,10
-1.005,-3.485,-1.541,10
-0.411,-4.625,-2.93,9
0.057,-5.209,-3.84,10
0.411,-5.209,-3.926,10
0.411,-5.085,-3.926,10
-0.526,-4.625,-5.133,10
-1.675,-3.974,-4.52,9
-2.547,-3.552,-4.223,10
-2.834,-3.821,-4.357,10
-2.279,-4.079,-4.156,10
-1.321,-4.022,-4.414,9
-0.478,-4.443,-5.171,10
-0.076,-4.788,-5.899,10
0.076,-4.481,-6.818,10
0.076,-4.031,-7.201,9
-0.028,-3.754,-7,10
0.057,-4.05,-6.445,10
-0.009,-4.213,-6.138,10
-0.258,-4.223,-5.669,9
-0.277,-4.28,-5.449,10
-0.124,-4.319,-5.966,10
-0.153,-4.539,-6.722,10
-0.363,-4.807,-7.393,9
-0.383,-4.797,-8.312,10
-1.168,-5.276,-9.155,10
-1.991,-6.224,-9.902,10
-3.256,-9.471,-10.553,10
-4.721,-11.568,-10.228,9
-5.975,-9.136,-10.754,10
-5.334,-8.456,-11.808,10
-4.692,-8.523,-10.314,10
-1.561,-8.293,-10.247,9
1.177,-7.833,-8.772,10
1.254,-6.876,-6.291,10
0.603,-7.23,-5.717,10
-0.411,-8.13,-6.493,9
-2.269,-8.848,-7.211,10
-3.198,-9.72,-7.91,10
-3.131,-9.615,-7.067,10
-3.093,-8.226,-5.219,9
-2.93,-7,-4.089,10
-2.729,-6.349,-3.888,10
-2.145,-6.253,-4.118,10
-1.254,-6.703,-4.232,10
-0.526,-7.479,-3.83,9
0.153,-8.322,-3.418,10
0.938,-9.059,-3.026,10
1.273,-10.477,-2.997,10
0.967,-11.731,-3.007,9
0.545,-12.392,-2.844,10
-0.114,-12.267,-2.901,10
-0.239,-11.243,-2.652,10
-0.057,-10.036,-2.193,9
0.181,-8.743,-2.288,10
0.67,-7.46,-2.116,10
0.794,-6.598,-2.173,10
0.957,-6.272,-1.877,10
1.168,-6.33,-1.158,9
0.976,-6.904,-0.948,10
0.861,-7.603,-1.12,10
0.545,-8.303,-1.589,10
0.45,-8.714,-1.58,9
0.019,-8.973,-1.522,10
-0.43,-8.839,-1.101,10
-1.043,-8.494,-0.574,10
-1.532,-8.274,-0.44,10
-1.704,-7.967,-1.091,9
-1.685,-7.872,-1.8,10
-1.493,-8.034,-2.059,10
-1.493,-8.034,-1.733,9
-0.833,-8.619,-1.733,10
-0.43,-9.097,-1.005,10
0.019,-9.423,-0.268,10
0.488,-9.662,0.114,10
0.766,-9.844,0.316,9
0.708,-9.777,-0.019,10
0.402,-9.701,-0.363,10
0.153,-9.538,-0.995,10
-0.086,-9.72,-1.771,9
-0.277,-9.931,-1.139,10
0.277,-10.065,-1.264,10
0.737,-10.256,-1.819,10
1.053,-9.902,-1.436,9
1.034,-8.59,0.392,11
1.005,-7.92,0.699,9
1.197,-8.801,-0.392,10
1.436,-10.189,-1.541,9
1.264,-11.281,-1.34,10
0.545,-11.884,-0.565,10
-0.794,-12.421,0.114,10
-2.394,-12.555,0.756,10
-2.461,-12.861,1.742,9
-1.762,-14.202,2.355,10
-1.283,-16.146,2.624,10
-1.532,-17.372,2.777,10
-2.26,-16.836,2.719,9
-2.94,-15.179,1.819,10
-3.524,-13.723,0.421,10
-3.84,-13.244,-0.459,10
-3.792,-14.03,-0.411,9
-3.859,-13.713,-0.584,10
-3.112,-12.67,-0.316,10
-2.116,-12.095,-0.153,10
-1.369,-11.875,-0.488,9
-1.235,-12.162,-1.455,10
-1.982,-13.005,-2.585,10
-2.47,-13.694,-3.62,10
-2.375,-13.895,-4.529,10
-1.963,-14.049,-4.874,9
-1.321,-13.876,-4.367,10
-0.861,-13.56,-2.997,10
-1.053,-13.12,-1.312,10
-1.675,-12.622,0.363,9
-3.064,-11.779,1.695,10
-4.874,-10.591,2.384,10
-6.282,-9.145,2.126,10
-6.512,-7.651,1.608,10
-6.014,-6.464,0.804,9
