x,y,z,dt
-0.258,-9.749,-1.312,9
-0.268,-9.73,-1.302,10
-0.239,-9.758,-1.331,10
-0.229,-9.797,-1.312,10
-0.22,-9.797,-1.321,9
-0.153,-9.749,-1.379,10
-0.086,-9.73,-1.379,10
-0.114,-9.72,-1.34,10
-0.124,-9.739,-1.321,9
-0.143,-9.73,-1.379,10
-0.095,-9.691,-1.407,10
-0.057,-9.701,-1.417,10
-0.076,-9.787,-1.465,10
-0.143,-9.806,-1.417,9
-0.22,-9.768,-1.321,10
-0.22,-9.72,-1.331,10
-0.229,-9.682,-1.331,10
-0.287,-9.73,-1.369,9
-0.316,-9.749,-1.369,10
-0.363,-9.787,-1.398,10
-0.373,-9.777,-1.35,10
-0.411,-9.739,-1.35,9
-0.383,-9.749,-1.369,10
-0.411,-9.758,-1.34,10
-0.411,-9.768,-1.359,10
-0.402,-9.758,-1.379,9
-0.354,-9.739,-1.369,10
-0.316,-9.777,-1.359,10
-0.277,-9.768,-1.34,10
-0.229,-9.73,-1.359,10
-0.181,-9.73,-1.34,9
-0.114,-9.73,-1.312,10
-0.057,-9.739,-1.34,10
-0.095,-9.72,-1.331,10
-0.095,-9.72,-1.321,9
-0.057,-9.739,-1.34,10
-0.057,-9.758,-1.379,10
-0.086,-9.787,-1.379,10
-0.153,-9.797,-1.359,9
-0.172,-9.72,-1.35,10
-0.162,-9.701,-1.359,10
-0.143,-9.701,-1.369,10
-0.143,-9.701,-1.369,9
-0.114,-9.73,-1.388,10
-0.124,-9.777,-1.379,10
-0.191,-9.72,-1.369,10
-0.21,-9.701,-1.331,10
-0.21,-9.72,-1.312,9
-0.22,-9.749,-1.321,10
-0.258,-9.768,-1.359,10
-0.248,-9.768,-1.321,10
-0.268,-9.768,-1.321,9
-0.277,-9.787,-1.312,10
-0.258,-9.797,-1.321,10
-0.248,-9.787,-1.34,10
-0.268,-9.749,-1.292,9
-0.239,-9.71,-1.292,10
-0.22,-9.71,-1.283,10
-0.21,-9.73,-1.283,10
-0.22,-9.739,-1.302,10
-0.172,-9.749,-1.321,9
-0.21,-9.72,-1.35,10
-0.229,-9.72,-1.321,10
-0.258,-9.758,-1.312,10
-0.277,-9.758,-1.264,9
-0.258,-9.777,-1.264,10
-0.306,-9.777,-1.283,10
-0.306,-9.768,-1.312,10
-0.316,-9.749,-1.302,9
-0.363,-9.806,-1.273,10
-0.363,-9.854,-1.244,10
-0.363,-9.835,-1.244,10
-0.316,-9.797,-1.254,9
-0.296,-9.72,-1.273,10
-0.277,-9.749,-1.283,10
-0.296,-9.768,-1.312,10
-0.277,-9.787,-1.254,10
-0.258,-9.787,-1.273,9
-0.21,-9.73,-1.283,10
-0.143,-9.691,-1.321,10
-0.095,-9.71,-1.292,10
-0.143,-9.749,-1.264,9
-0.172,-9.777,-1.273,10
-0.201,-9.777,-1.283,10
-0.22,-9.739,-1.292,10
-0.258,-9.739,-1.244,9
-0.316,-9.806,-1.206,10
-0.402,-9.883,-1.235,10
-0.497,-9.883,-1.216,10
-0.555,-9.883,-1.168,9
-0.497,-9.864,-1.168,10
-0.469,-9.825,-1.149,10
-0.488,-9.806,-1.12,10
-0.459,-9.777,-1.091,10
-0.469,-9.787,-1.139,9
-0.45,-9.749,-1.177,10
-0.402,-9.72,-1.244,10
-0.316,-9.691,-1.292,10
-0.296,-9.701,-1.273,9
-0.306,-9.691,-1.321,10
-0.306,-9.691,-1.321,10
-0.268,-9.797,-1.321,10
-0.277,-9.835,-1.321,10
-0.268,-9.825,-1.321,9
-0.287,-9.739,-1.312,10
-0.344,-9.73,-1.254,10
-0.354,-9.758,-1.273,10
-0.325,-9.768,-1.254,9
-0.335,-9.797,-1.302,10
-0.287,-9.768,-1.35,10
-0.277,-9.758,-1.312,10
-0.296,-9.73,-1.235,9
-0.306,-9.71,-1.244,10
-0.316,-9.73,-1.321,10
-0.344,-9.72,-1.331,10
-0.373,-9.816,-1.34,9
-0.402,-9.816,-1.35,10
-0.392,-9.768,-1.312,10
-0.45,-9.72,-1.264,10
-0.469,-9.72,-1.273,9
-0.421,-9.777,-1.321,10
-0.421,-9.787,-1.197,10
-0.411,-9.797,-1.187,10
-0.421,-9.825,-1.244,9
-0.44,-9.854,-1.244,10
-0.421,-9.797,-1.235,10
-0.383,-9.739,-1.254,10
-0.354,-9.691,-1.235,10
-0.277,-9.71,-1.283,9
-0.181,-9.73,-1.312,10
-0.21,-9.758,-1.312,10
-0.258,-9.749,-1.292,10
-0.335,-9.71,-1.283,9
-0.268,-9.682,-1.426,10
-0.172,-9.71,-1.484,10
-0.153,-9.71,-1.359,10
-0.277,-9.806,-1.292,10
-0.325,-9.816,-1.273,9
-0.296,-9.777,-1.312,10
-0.248,-9.73,-1.331,10
-0.22,-9.691,-1.359,9
-0.277,-9.758,-1.359,10
-0.316,-9.739,-1.292,10
-0.363,-9.787,-1.369,10
-0.21,-9.73,-1.513,10
-0.143,-9.739,-1.474,9
-0.162,-9.758,-1.407,10
-0.114,-9.71,-1.407,10
-0.067,-9.72,-1.398,10
-0.076,-9.749,-1.398,10
-0.114,-9.787,-1.407,9
-0.153,-9.73,-1.359,10
-0.153,-9.672,-1.465,10
-0.086,-9.634,-1.446,10
-0.057,-9.71,-1.321,9
-0.019,-9.73,-1.407,10
-0.038,-9.768,-1.359,10
-0.076,-9.777,-1.264,10
-0.067,-9.777,-1.321,9
-0.067,-9.72,-1.321,10
0.009,-9.701,-1.369,10
0.019,-9.672,-1.407,10
-0.047,-9.749,-1.292,9
0.114,-9.71,-1.302,10
0.172,-9.72,-1.254,10
0.086,-9.72,-1.158,10
0.114,-9.768,-1.244,9
0.019,-9.787,-1.197,10
-0.028,-9.777,-1.235,10
0.143,-9.739,-1.264,10
0.114,-9.768,-1.206,10
0.086,-9.844,-1.139,9
0.057,-9.844,-1.139,10
0.047,-9.739,-1.158,10
0.086,-9.653,-1.177,10
0.181,-9.749,-1.149,9
0.239,-9.844,-1.13,10
0.201,-9.864,-1.043,10
0.067,-9.902,-1.043,10
-0.019,-9.911,-1.12,9
-0.105,-9.921,-1.11,10
-0.086,-9.825,-1.101,10
-0.143,-9.777,-1.11,10
-0.086,-9.749,-0.976,9
0.019,-9.768,-0.89,10
0.047,-9.931,-0.861,10
-0.047,-9.988,-0.833,10
-0.019,-9.873,-0.766,9
0.009,-9.844,-0.881,10
0.028,-9.844,-0.948,10
0.067,-9.854,-0.909,10
0.105,-9.844,-0.861,10
0.124,-9.873,-0.89,9
0.21,-9.835,-0.871,10
0.248,-9.864,-0.871,10
0.277,-9.873,-0.871,10
0.373,-9.806,-0.89,9
0.43,-9.835,-0.919,10
0.45,-9.854,-1.063,10
0.43,-9.883,-1.197,10
0.421,-9.768,-0.756,9
0.354,-9.73,-0.373,10
