x,y,z,dt
0.363,-2.202,-8.81,10
0.392,-2.183,-8.839,10
0.392,-2.173,-8.829,9
0.402,-2.173,-8.791,10
0.373,-2.173,-8.801,10
0.383,-2.183,-8.801,10
0.354,-2.202,-8.781,10
0.335,-2.231,-8.791,9
0.335,-2.221,-8.801,10
0.335,-2.221,-8.791,10
0.296,-2.212,-8.81,10
0.316,-2.183,-8.82,9
0.316,-2.183,-8.82,10
0.325,-2.183,-8.829,10
0.335,-2.164,-8.839,10
0.335,-2.183,-8.839,9
0.325,-2.164,-8.829,10
0.335,-2.164,-8.801,10
0.354,-2.154,-8.81,10
0.335,-2.164,-8.839,9
0.325,-2.154,-8.829,10
0.325,-2.164,-8.839,10
0.306,-2.193,-8.801,10
0.287,-2.183,-8.829,10
0.306,-2.164,-8.81,9
0.296,-2.183,-8.81,10
0.306,-2.164,-8.791,10
0.306,-2.164,-8.791,10
0.306,-2.145,-8.762,9
0.335,-2.145,-8.801,10
0.325,-2.173,-8.791,10
0.354,-2.173,-8.82,10
0.344,-2.183,-8.81,10
0.363,-2.193,-8.791,9
0.344,-2.193,-8.791,10
0.373,-2.202,-8.81,10
0.363,-2.193,-8.772,10
0.392,-2.193,-8.82,9
0.373,-2.212,-8.791,10
0.325,-2.221,-8.734,10
0.296,-2.193,-8.743,10
0.316,-2.145,-8.762,9
0.316,-2.145,-8.762,10
0.296,-2.135,-8.801,10
0.296,-2.116,-8.839,10
0.296,-2.116,-8.858,9
0.287,-2.116,-8.848,10
0.296,-2.135,-8.868,10
0.277,-2.164,-8.858,10
0.335,-2.145,-8.848,9
0.354,-2.154,-8.848,10
0.392,-2.135,-8.868,10
0.411,-2.126,-8.839,10
0.421,-2.154,-8.81,9
0.43,-2.193,-8.82,10
0.459,-2.202,-8.791,10
0.459,-2.202,-8.801,10
0.488,-2.183,-8.801,10
0.497,-2.193,-8.82,9
0.497,-2.193,-8.829,10
0.478,-2.173,-8.848,10
0.478,-2.173,-8.839,10
0.45,-2.193,-8.801,9
0.421,-2.24,-8.81,10
0.421,-2.212,-8.839,10
0.421,-2.154,-8.82,10
0.459,-2.135,-8.858,9
0.45,-2.116,-8.839,10
0.44,-2.106,-8.839,10
0.43,-2.116,-8.81,10
0.383,-2.097,-8.82,9
0.316,-2.145,-8.81,10
0.296,-2.164,-8.791,10
0.316,-2.173,-8.762,10
0.296,-2.145,-8.743,10
0.296,-2.106,-8.762,9
0.306,-2.126,-8.762,10
0.316,-2.135,-8.781,10
0.344,-2.154,-8.81,10
0.316,-2.212,-8.81,10
0.306,-2.26,-8.743,9
0.316,-2.231,-8.714,10
0.296,-2.212,-8.714,10
0.335,-2.193,-8.705,9
0.316,-2.173,-8.714,10
0.306,-2.173,-8.724,10
0.316,-2.183,-8.772,10
0.287,-2.202,-8.801,10
0.296,-2.24,-8.848,9
0.258,-2.298,-8.868,10
0.258,-2.269,-8.81,10
0.287,-2.24,-8.753,10
0.335,-2.202,-8.695,9
0.402,-2.154,-8.676,10
0.373,-2.154,-8.705,10
0.411,-2.164,-8.791,10
0.411,-2.173,-8.858,9
0.421,-2.24,-8.944,10
0.383,-2.317,-8.963,10
0.383,-2.317,-8.963,10
0.411,-2.336,-8.935,9
0.43,-2.365,-8.896,10
0.459,-2.355,-8.772,10
0.478,-2.336,-8.714,10
0.507,-2.26,-8.714,10
0.526,-2.221,-8.714,9
0.565,-2.193,-8.734,10
0.574,-2.212,-8.781,10
0.555,-2.231,-8.848,10
0.526,-2.231,-8.896,10
0.488,-2.231,-8.925,9
0.421,-2.24,-8.896,10
0.402,-2.231,-8.896,10
0.373,-2.202,-8.868,9
0.392,-2.164,-8.858,10
0.392,-2.183,-8.82,10
0.363,-2.173,-8.791,10
0.363,-2.135,-8.781,9
0.383,-2.126,-8.743,10
0.402,-2.068,-8.724,10
0.411,-2.03,-8.743,10
0.44,-1.991,-8.81,10
0.459,-2.001,-8.868,9
0.459,-2.001,-8.906,10
0.45,-2.068,-8.887,10
0.44,-2.126,-8.896,10
0.402,-2.212,-8.839,9
0.354,-2.231,-8.858,10
0.306,-2.24,-8.829,10
0.258,-2.269,-8.868,10
0.316,-2.298,-8.916,9
0.306,-2.346,-8.906,10
0.316,-2.384,-8.848,10
0.325,-2.355,-8.848,10
0.344,-2.327,-8.81,9
0.383,-2.288,-8.762,10
0.363,-2.308,-8.714,10
0.363,-2.308,-8.686,10
0.383,-2.327,-8.628,10
0.363,-2.317,-8.638,10
0.373,-2.336,-8.609,9
0.392,-2.317,-8.619,10
0.373,-2.308,-8.676,10
0.392,-2.288,-8.714,9
0.363,-2.298,-8.734,10
0.363,-2.308,-8.772,10
0.354,-2.327,-8.829,10
0.335,-2.308,-8.848,9
0.306,-2.26,-8.839,10
0.325,-2.24,-8.858,10
0.335,-2.221,-8.839,10
0.354,-2.221,-8.839,10
0.363,-2.193,-8.858,9
0.402,-2.173,-8.868,10
0.402,-2.173,-8.829,10
0.44,-2.173,-8.829,10
0.44,-2.164,-8.82,9
0.469,-2.154,-8.829,10
0.469,-2.145,-8.81,10
0.488,-2.135,-8.791,10
0.497,-2.126,-8.791,9
0.497,-2.145,-8.781,10
0.507,-2.135,-8.801,10
0.517,-2.154,-8.81,10
0.507,-2.154,-8.81,9
0.507,-2.145,-8.791,10
0.517,-2.173,-8.791,10
0.488,-2.173,-8.801,10
0.497,-2.193,-8.791,10
0.507,-2.193,-8.791,9
0.488,-2.202,-8.801,10
0.459,-2.221,-8.772,10
0.44,-2.221,-8.81,10
0.421,-2.24,-8.772,9
0.402,-2.202,-8.762,10
0.373,-2.173,-8.753,10
0.363,-2.173,-8.781,10
0.325,-2.154,-8.791,10
0.277,-2.164,-8.82,9
0.277,-2.183,-8.82,10
0.239,-2.202,-8.829,10
0.21,-2.193,-8.82,9
0.239,-2.173,-8.81,10
0.248,-2.173,-8.829,10
0.248,-2.145,-8.82,10
0.258,-2.135,-8.82,10
0.306,-2.145,-8.82,9
0.335,-2.145,-8.829,10
0.363,-2.145,-8.801,10
0.421,-2.145,-8.791,10
0.459,-2.154,-8.781,9
0.459,-2.154,-8.82,10
0.517,-2.164,-8.781,10
0.526,-2.145,-8.801,10
0.545,-2.145,-8.781,9
0.574,-2.135,-8.801,10
0.555,-2.164,-8.82,10
0.536,-2.183,-8.839,10
0.526,-2.173,-8.82,9
0.526,-2.193,-8.848,10
0.526,-2.183,-8.81,10
0.469,-2.221,-8.753,10
0.478,-2.173,-8.791,10
0.459,-2.106,-8.801,9
0.421,-2.116,-8.839,10
0.43,-2.097,-8.839,10
0.43,-2.116,-8.839,10
0.421,-2.154,-8.81,9
0.402,-2.145,-8.81,10
0.383,-2.126,-8.781,10
0.383,-2.126,-8.801,10
