x,y,z,dt
1.637,-9.835,-4.836,10
3.677,-10.103,-2.365,10
5.861,-8.695,-2.317,10
7.747,-8.906,-1.838,9
8.963,-9.576,-0.641,10
5.573,-9.174,-1.972,10
0.526,-8.82,-3.055,10
-1.446,-8.341,-1.12,9
-1.455,-8.35,2.154,10
-2.001,-8.628,3.505,10
-2.901,-9.787,3.169,10
-3.15,-10.84,1.982,10
-2.806,-13.34,-0.076,9
-1.254,-15.466,-1.34,10
0.871,-15.696,-0.555,10
3.208,-15.993,1.177,10
4.156,-17.046,1.704,9
3.428,-18.77,0.727,10
2.853,-20.475,-0.593,10
2.537,19.153,-2.26,10
2.126,19.335,-3.696,10
1.225,-19.67,-4.022,9
0.497,-17.391,-3.811,10
0.881,-16.395,-3.265,10
2.624,-16.357,-2.949,10
4.865,-15.188,-3.342,9
6.033,-13.196,-3.246,10
5.966,-10.429,-2.097,10
4.654,-8.006,-0.114,10
3.15,-6.837,1.599,9
1.905,-6.215,2.212,10
0.938,-6.129,2.825,10
0.22,-5.908,3.131,10
-0.66,-5.698,3.083,9
-1.695,-5.487,2.489,10
-2.375,-4.893,1.723,10
-2.518,-3.964,0.766,10
-2.327,-2.968,-0.172,9
-1.857,-2.269,-0.488,10
-1.264,-2.279,-0.076,10
-0.842,-3.112,0.373,10
-0.335,-3.936,0.756,9
-0.047,-4.453,0.392,11
-0.478,-5.908,-0.248,9
-1.369,-8.188,-1.264,10
-1.867,-10.764,-3.265,10
-1.867,-13.244,-7.067,9
-0.565,-14.633,-13.742,10
2.614,-14.46,-18.157,10
5.621,-13.12,-11.185,10
8.101,-9.136,-2.844,9
6.78,-5.152,1.541,10
1.915,-3.763,-0.296,10
-0.411,-5.257,-5.353,10
4.271,-11.702,-7.067,9
9.998,20.178,-4.261,10
8.81,12.928,1.493,10
8.81,12.928,1.493,10
5.966,18.579,5.334,9
0.497,-10.84,4.529,10
-3.773,-1.991,0.114,10
-0.928,4.338,-1.666,10
4.376,5.008,0.517,10
8.35,-0.268,5.966,9
9.251,-8.303,8.341,10
7.029,-16.433,6.464,10
5.631,17.889,2.691,10
4.932,15.112,-1.484,9
3.284,18.971,-2.193,10
0.986,-15.428,-1.312,10
-1.283,-10.745,-0.727,10
-2.863,-8.207,-0.335,9
-3.476,-7.096,0,10
-3.562,-6.971,0.105,10
-2.901,-7.68,0.009,10
-1.666,-9.375,-0.047,10
-0.363,-11.224,-0.545,9
0.995,-11.76,-1.292,10
2.336,-10.323,-1.819,12
3.007,-8.073,-1.292,8
2.068,-7.278,-0.239,9
0.909,-7.431,0.488,10
0.268,-7.69,1.331,10
0.028,-7.728,1.359,10
0.383,-7.852,1.369,9
0.727,-8.054,0.909,10
0.967,-8.159,0.373,10
1.206,-8.312,0.172,10
1.024,-8.753,-0.095,9
1.12,-9.05,0.067,10
1.379,-9.346,0.162,10
1.838,-9.902,0.124,10
2.336,-10.189,-0.21,10
2.815,-10.18,-0.45,9
2.987,-10.352,-0.881,10
3.064,-10.237,-0.919,10
2.978,-10.429,-0.718,10
2.806,-10.534,-0.526,9
2.949,-10.544,-0.191,10
3.677,-10.802,0.143,10
4.683,-11.099,0.316,10
5.535,-11.453,0.545,9
5.295,-11.722,0.181,10
4.529,-11.626,-0.076,10
3.514,-11.559,0.105,10
2.432,-11.961,0.383,9
1.742,-13.034,1.139,10
1.254,-14.93,1.637,10
1.168,-15.677,1.417,10
1.446,-14.154,1.388,10
1.704,-14.556,2.518,9
1.177,-12.679,1.924,10
0.44,-10.419,1.273,10
-1.656,-8.753,0.296,10
-3.294,-8.303,-1.187,9
-4.079,-9.777,-1.896,10
-4.185,-11.951,-2.145,10
-2.94,-13.062,-2.135,10
-1.292,-13.417,-1.34,9
0.335,-13.139,-0.45,10
1.608,-13.024,0.105,10
2.509,-13.024,0,10
2.509,-13.206,0,10
2.853,-13.254,-0.363,9
2.815,-13.962,-0.325,10
2.873,-13.857,-0.814,10
3.38,-12.65,-1.561,10
3.485,-11.549,-1.637,9
2.47,-11.013,-0.708,10
0.804,-10.496,0.296,10
-0.66,-9.835,0.095,10
-1.493,-8.858,-0.545,9
-1.963,-7.967,-0.909,10
-1.944,-7.479,-0.775,10
-1.187,-7.345,-0.555,10
-0.814,-7.345,-0.957,10
-0.746,-7.718,-1.273,9
-0.708,-7.594,-1.426,10
-0.756,-6.847,-1.407,10
-1.053,-5.468,-1.34,10
-1.168,-3.361,-1.063,9
-1.11,-1.082,-1.8,10
-0.316,1.197,-2.499,10
-0.239,1.264,-2.576,10
-0.497,-0.411,-2.537,9
0.718,-1.685,-2.825,10
1.963,-2.968,-2.892,10
2.652,-4.405,-2.844,10
2.92,-5.803,-2.595,9
3.055,-7.096,-2.652,10
2.94,-8.283,-2.738,10
2.116,-9.193,-2.308,10
0.66,-9.892,-1.446,9
-0.833,-10.275,-0.66,10
-1.685,-10.333,0.086,10
-1.599,-10.055,0.861,10
-0.124,-9.136,1.493,10
1.8,-7.402,1.618,9
2.93,-5.449,1.599,10
3.715,-3.878,2.394,10
4.242,-1.819,1.695,10
3.6,1.628,0.421,9
1.666,4.855,0.852,10
-0.976,6.358,1.656,10
-2.231,6.378,1.762,10
-2.863,4.577,0.067,9
-2.614,0.584,-1.465,10
-1.972,-5.755,-1.714,10
-1.723,-14.346,-2.853,10
-1.359,12.009,-5.353,9
-0.095,2.604,-6.129,10
-3.878,6.636,0.976,10
-4.462,-19.574,4.395,10
-0.459,-10.017,2.135,10
2.432,-5.813,-2.987,9
5.066,-10.793,-12.325,10
11.817,16.634,-12.708,10
