x,y,z,dt
1.465,-5.2,-0.957,10
1.177,-6.071,-0.603,10
0.823,-7,-0.612,10
0.153,-7.603,-0.641,9
-0.775,-7.939,-0.756,10
-1.656,-8.13,-0.957,10
-2.106,-8.37,-1.177,10
-1.972,-8.35,-1.896,9
-1.177,-8.025,-3.332,10
0.181,-7.393,-5.238,10
1.379,-6.646,-7.211,10
1.81,-6.483,-7.843,10
1.072,-7.249,-6.531,9
-0.086,-8.255,-4.041,10
-1.177,-9.327,-1.81,10
-2.097,-10.199,-0.708,10
-1.513,-9.883,-0.488,9
-0.45,-8.714,-0.861,10
0.43,-8.456,-1.896,10
1.005,-9.241,-3.677,10
1.273,-10.955,-6.186,9
1.752,-13.857,-8.408,10
2.671,-16.721,-8.58,10
3.983,-17.707,-6.148,10
4.338,-17.707,-1.618,9
4.338,-16.05,-1.618,10
3.035,-13.991,1.934,10
1.177,-12.047,2.604,10
0.248,-10.18,1.503,10
-0.325,-8.657,-1.101,9
-1.158,-9.078,-3.849,10
-0.995,-13.206,-4.596,10
-0.124,-19,-4.089,10
1.742,19.297,-2.844,9
3.514,-16.625,-1.628,10
2.547,-10.773,0.402,10
-0.363,-8.245,1.043,10
-1.426,-7.431,0.641,9
-0.038,-7.852,0.191,10
1.714,-9.844,-0.114,10
2.432,-12.172,-0.737,10
2.853,-14.173,-1.034,9
3.62,-14.968,-0.842,10
4.472,-13.953,-0.565,10
4.702,-11.674,-0.172,10
4.079,-9.701,0.44,10
3.131,-8.379,0.517,9
2.26,-7.661,-0.258,10
1.58,-7.259,-0.957,10
0.852,-7.297,-1.321,10
0.143,-7.766,-1.206,10
-0.354,-8.197,-0.833,9
-0.507,-8.599,-0.861,10
-0.258,-8.686,-1.264,10
0.028,-8.532,-1.924,9
0.565,-7.948,-2.518,10
1.063,-7.249,-2.815,10
1.273,-6.694,-3.122,10
1.398,-6.445,-3.706,10
1.436,-6.579,-4.271,9
1.312,-6.512,-3.869,10
1.082,-6.358,-2.796,10
0.852,-6.119,-1.599,10
0.89,-6.014,-0.153,9
1.398,-6.33,1.493,10
2.422,-6.924,2.901,10
3.62,-7.565,3.275,10
4.778,-7.469,2.595,9
5.698,-7.565,-0.316,10
5.42,-7.872,-3.744,10
3.955,-7.517,-3.227,10
3.035,-6.904,-0.737,9
2.451,-6.627,0.651,10
1.599,-7.067,0.421,10
1.101,-7.996,-0.804,10
1.063,-8.973,-1.742,10
1.359,-9.758,-2.288,9
1.915,-10.572,-2.786,10
1.867,-11.54,-3.6,10
1.503,-12.555,-3.792,10
1.379,-13.187,-3.246,9
0.919,-13.168,-2.288,10
-0.076,-13.474,-1.695,10
-1.398,-14.279,-2.604,10
-3.361,-15.61,-5.813,9
-4.232,-16.385,-8.159,10
-2.47,-15.533,-5.88,10
-2.47,-15.533,-5.88,10
0.287,-13.915,-1.742,9
3.217,-14.116,0.545,10
5.267,-14.039,-3.256,10
6.828,-14.815,-5.401,10
5.87,-16.175,-5.975,10
2.221,-16.893,-5.477,9
-2.126,-15.715,-5.085,10
-4.759,-13.369,-5.257,10
-4.865,-11.109,-4.548,10
-2.624,-8.848,-4.165,9
0.028,-6.77,-4.702,10
1.599,-5.525,-5.305,10
0.632,-5.707,-5.679,10
-2.068,-6.33,-6.186,9
-4.137,-6.713,-5.688,10
-4.213,-6.282,-4.548,10
-3.256,-5.995,-3.667,10
-2.106,-6.282,-2.968,9
-1.034,-6.694,-2.02,10
-0.181,-6.732,-1.13,10
0.785,-6.483,-0.919,10
1.426,-5.966,-1.024,10
1.628,-5.267,-1.426,9
1.541,-4.529,-1.867,10
1.177,-3.945,-1.838,10
0.727,-3.6,-1.388,10
0.296,-3.591,-0.928,9
-0.067,-3.83,-0.421,10
-0.402,-4.347,-0.143,10
-0.746,-5.094,0.143,10
-1.177,-6.148,0.402,10
-1.407,-7.201,0.517,9
-1.618,-8.169,0.392,10
-1.723,-8.858,-0.181,10
-1.532,-9.184,-1.13,10
-0.871,-9.05,-2.815,9
0.497,-8.724,-5.602,10
1.79,-8.226,-8.734,10
2.422,-7.814,-10.055,10
2.106,-7.651,-8.188,9
1.57,-7.776,-4.711,10
1.637,-7.632,-0.277,10
1.359,-7.852,2.298,10
-0.507,-9.241,1.637,9
-0.756,-9.931,0.699,13
-0.239,-9.902,-0.785,7
-0.057,-10.515,-2.71,10
-0.239,-11.817,-4.481,9
-0.823,-13.752,-6.358,10
-0.622,-15.207,-7.891,10
0.708,-15.725,-7.441,10
2.585,-14.978,-4.817,10
4.06,-13.12,-0.172,9
3.773,-11.396,3.485,10
2.48,-11.434,4.654,10
1.359,-12.382,2.422,10
1.771,-12.756,-1.915,9
2.863,-14.642,-5.372,10
3.055,-19.421,-6.205,10
3.61,17.142,-3.878,10
3.801,-20.264,-0.363,9
3.801,-20.264,1.177,10
3.936,-11.654,1.177,10
2.489,-6.253,0.881,10
-0.134,-3.61,-0.229,9
-0.967,-3.447,-1.254,10
-0.114,-5.707,-0.574,10
1.379,-9.5,0.497,10
2.796,-13.215,1.082,10
3.112,-15.313,0.842,9
2.786,-14.652,0.469,10
2.758,-11.233,0.584,10
2.26,-8.877,0.9,10
1.417,-8.054,0.45,9
0.45,-7.958,-0.612,10
-0.153,-7.766,-1.091,10
0.248,-7.785,-0.833,10
0.948,-8.178,-0.44,9
1.58,-9.03,-0.43,10
1.944,-9.806,-0.957,10
2.298,-9.797,-1.359,10
2.595,-9.021,-1.541,10
2.681,-7.967,-1.465,9
2.576,-7.22,-1.321,10
2.26,-6.952,-1.369,10
1.838,-7.038,-1.924,10
1.647,-7.23,-2.968,9
1.695,-7.115,-3.256,10
1.493,-6.924,-2.135,10
1.091,-6.579,-1.168,10
0.871,-6.426,-0.402,10
0.766,-6.205,0.488,9
0.938,-6.09,1.197,10
1.532,-6.54,1.091,10
2.451,-7.326,0.584,9
3.485,-7.891,0.047,10
3.581,-8.044,-0.095,10
3.342,-8.236,-0.162,10
2.873,-8.293,-0.536,10
2.26,-8.418,-1.522,9
1.886,-8.647,-2.662,10
1.819,-8.216,-3.083,10
