x,y,z,dt
8.149,-8.063,14.805,10
5.832,-5.688,9.902,9
4.443,-2.863,2.767,10
3.648,0.038,-8.714,10
3.562,-2.059,-1.57,10
4.817,-5.583,4.941,9
5.956,-8.667,6.129,10
6.569,-11.961,3.179,10
6.751,-14.738,-1.244,10
6.617,-15.303,-1.915,9
5.822,-13.235,-0.641,10
5.094,-9.825,0.392,10
4.692,-7.46,0.229,10
4.261,-6.311,-0.881,9
4.089,-5.956,-1.628,10
4.05,-6.09,-1.005,10
4.05,-6.426,-0.191,10
4.271,-6.502,0.248,10
4.587,-6.416,0.143,9
5.066,-6.435,-0.919,10
5.43,-6.56,-2.298,10
5.554,-6.607,-3.064,10
5.477,-6.464,-3.026,9
5.094,-6.033,-3.256,10
4.673,-5.228,-4.309,10
3.945,-4.817,-4.252,10
2.949,-5.238,-3.122,9
1.81,-6.339,-1.589,10
1.647,-7.134,0.986,10
1.915,-6.751,0.746,10
2.489,-6.368,-1.091,9
3.658,-6.799,-1.35,10
5.104,-7.029,-0.45,11
6.665,-6.828,-0.076,9
7.833,-6.722,-0.009,10
7.671,-6.55,-0.699,9
7.105,-6.234,-4.338,10
6.042,-7.249,-5.018,10
4.74,-8.149,-1.704,10
3.62,-8.274,0.143,9
3.112,-8.13,-1.513,10
3.495,-8.408,-5.257,10
4.817,-9.203,-7.776,10
5.803,-9.71,-5.621,9
5.784,-9.452,-2.039,10
4.692,-9.05,0.565,10
3.15,-8.245,1.905,10
2.154,-7.153,1.58,10
1.637,-6.033,1.283,9
1.541,-5.248,1.177,10
1.541,-5.248,1.177,10
2.365,-4.702,1.091,10
5.497,-4.826,-0.526,9
9.749,-6.301,-3.208,10
14.077,-9.232,-4.108,10
16.232,-12.133,-2.786,10
15.255,-14.077,-1.302,9
11.338,-14.03,-1.312,10
7.24,-12.287,-2.154,10
4.213,-9.682,-3.591,10
2.317,-7.048,-5.008,9
1.752,-5.305,-5.516,10
2.298,-4.606,-5.334,10
3.169,-4.462,-5.219,10
3.61,-4.347,-4.999,10
